,text,labels
41,"Using 46, 50, 21, 52 and the thing about danny, collects, bottle, caps, wrappers, choose or calculate the answer.",ELEMENTARY
1317,"Using the information given, difference between the length and breadth of a rectangle is 23 m . ifits perimeter is 206 m, then its area is ? ?",ELEMENTARY
820,Paul had some books. After selling 137 in a garage sale he had 105 left. How many books did he have at the start?. Then answer it somehow from the given data.,ELEMENTARY
1149,"substances, enter, plant, animal, cell. Numbers: some numbers. What is it?",OTRO
246,"In this situation: At the beach , Janet and her sister both built sandcastles and then measured their heights .. With 3.6666666666666665, 2.3333333333333335, what should be calculated?",ELEMENTARY
976,"There is a problem about following, best, explains, pressure, inside; some numbers; not sure which part is needed, find the answer.",OTRO
337,"Based on the story, The solar system containing Earth consists of a sun and planets. Which option seems to be statement best describes the motion of the planets in our solar system? (A) The planets rotate around the sun. (B) The sun rotates around the planets. (C) The planets revolve around the sun. (D) The sun revolves around the planets.",OTRO
1569,"Using some numbers and the thing about trees, like, oaks, walnuts, depend, choose or calculate the answer.",OTRO
672,"89 cookies are being shared equally among 4 people . How many, approximately, does each person get?",ELEMENTARY
414,"Read this situation and answer: Danny collects bottle caps and wrappers. He found 11 bottle caps and 28 wrappers at the park. Now he has 68 bottle caps and 51 wrappers in his collection. How many, approximately, more wrappers than bottle caps did danny find at the park?",ELEMENTARY
1554,"Randy has 79 blocks. ... with 79, 14, 11. The question is missing some details, answer it.",ELEMENTARY
1450,"4 birds and 46 storks were sitting on the fence. 6 more birds came to join them. How many, approximately, birds are sitting on the fence ?",ELEMENTARY
452,"Using the information given, Determined to have fun, they travelled to the next amusement park, HappyLand . If they cover a distance of 328 feet for every minute of travel and they travelled for 9 minutes, how far is HappyLand from SFL?",ELEMENTARY
378,"calculate. Numbers: 13, 314. What is it?",ELEMENTARY
2076,"About layered, mixture, gases, surrounding, earth: The layered mixture of gases surrounding Earth is called the (1) atmosphere (2) hydrosphere (3) lithosphere (4) hemisphere. Find the result from the information, although some parts are not explicit.",OTRO
1616,"Which of the following tools would be most useful in determining the length and width of a ... with some numbers. The question is missing some details, answer it.",ELEMENTARY
549,"There is a problem about chris, gave, friends, pieces, candy; 35, 12; not sure which part is needed, find the answer.",ELEMENTARY
466,"Based on the story, Which option seems to be of these materials transfers heat energy quickest? (A) metal (B) glass (C) plastic (D) wood",OTRO
311,"if the area of a circle decreases by 36 % , then the radius of a circle decreases by. There are numbers like 36. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
2063,"Using the information given, Fossil fuels are considered nonrenewable because they (1) produce pollution (2) are no longer used by humans (3) often contain microscopic animals (4) take millions of years to form",OTRO
250,Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near. Then answer it somehow from the given data.,ELEMENTARY
1948,"store, white, cats, black, gray. Numbers: 2, 10, 3. What is it?",ELEMENTARY
1606,"Read this situation and answer: Using the information given, if the radius of a circle is decreased 50 %, what happens to the area ?",ELEMENTARY
1256,"The Razorback t-shirt shop makes $ 23 dollars off each t-shirt sold. ... with 23, 230. The question is missing some details, answer it.",ELEMENTARY
505,"In this situation: After eating a hearty meal they went to see the Buckingham palace.. With 705, 191, 457, 245, what should be calculated?",ELEMENTARY
1195,"There is a problem about plant, discolored, large, brown, blotches; some numbers; not sure which part is needed, find the answer.",OTRO
610,"Based on the story, Using the information given, While playing a trivia game, Adam answered 5 questions correct in the first half and 5 questions correct in the second half. If each question was worth 5 points, what was his final score?",ELEMENTARY
1106,"A restaurant charges 4% service charge. If your order amounted to 450, how much did you pay?. There are numbers like 4, 450. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
974,"Using 51, 11, one, 8 and the thing about nancy, uploaded, pictures, facebook, pics, choose or calculate the answer.",ELEMENTARY
1210,"mary, baking, cake, recipe, calls. Numbers: 5, 14, 10, 2. What is it?",ELEMENTARY
1995,"About oliver, wash, short, sleeve, shirts: Oliver had to wash 39 short sleeve shirts and 47 long sleeve shirts before school. If he. Find the result from the information, although some parts are not explicit.",ELEMENTARY
510,"the perimeter of a triangle is 39 cm and the inradius of the triangle is 1.5 cm . ... with 39, 1.5. The question is missing some details, answer it.",ELEMENTARY
428,"In this situation: (-21)/(-6)*((-480)/35)/12. With 21, 6, 480, 35, what should be calculated?",ELEMENTARY
1487,"There is a problem about thing, cube, surface, thing, will; 729, 3; not sure which part is needed, find the answer.",ELEMENTARY
1619,"Based on the story, A hiker wants to know if air is warmer in a forest than in the nearby farm field. Which option seems to be activity would best help the hiker find out which area is warmer? (A) reading a book about farm fields (B) making a weather prediction for the forests (C) measuring the wind speed at both locations (D) recording the temperatures at both locations",ELEMENTARY
1800,"A group of 8 friends were playing a video game. In the game, each player started with 8 lives. How many lives did they have totaled?. There are numbers like 8. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
557,"Using 47, 23, 46 and the thing about janet, playing, video, game, lives, choose or calculate the answer.",ELEMENTARY
275,"Joan grew 29 carrots and 14 watermelons . Jessica grew 11 carrots . How many, approximately, carrots did they grow in all ?",ELEMENTARY
1880,A group of citizens want to have a statue built out of marble. They want to place it in a climate that has a slow rate of chemical weathering. In which type of climate would. Then answer it somehow from the given data.,OTRO
199,"train, left, station, arrived, long. Numbers: 9, 45, 10, 00. What is it?",ELEMENTARY
532,"Read this situation and answer: I see 115 cows grazing in the pasture. How many, approximately, legs do I see?",ELEMENTARY
1082,"About jamal, lives, northern, hemisphere, season: Jamal lives in the Northern Hemisphere. Which season is it when the Northern Hemisphere is pointed away from the Sun? / fall / spring / summer / winter. Find the result from the information, although some parts are not explicit.",ELEMENTARY
217,"On her vacation last summer , Trisha walked all over New York City to buy souvenirs . ... with 0.1111111111111111, 0.6666666666666666. The question is missing some details, answer it.",ELEMENTARY
51,"In this situation: find the area of a parallelogram with base 24 cm and height 16 cm .. With 24, 16, what should be calculated?",ELEMENTARY
1136,"There is a problem about wire, bent, form, circle, radius; 56; not sure which part is needed, find the answer.",ELEMENTARY
2167,"About object, helps, people, understand, makes: Which object helps people understand what makes up white light? / Barometer / Prism / Microscope / Thermometer. Find the result from the information, although some parts are not explicit.",ELEMENTARY
1024,"the volume of a box with a square base is 128 cubic cm . the area of the base of the box is 8 inches more than the height . what is, more or less, the length of the base of the box ?",ELEMENTARY
2257,"Which stimulus causes a responding plant to demonstrate phototropism? ... with some numbers. The question is missing some details, answer it.",OTRO
334,"Using the information given, In living things, traits are passed on from one generation to the next by the transfer of (1) blood (2) minerals (3) Calories (4) DNA ?",OTRO
457,"In this situation: One of his favorites is a book called Encyclopedia of Life and Everything Else.. With One, 7, 566, what should be calculated?",ELEMENTARY
687,"3 birds were sitting on the fence. 2 more birds and 6 more storks came to join them. How many more storks than birds are sitting on the fence?. There are numbers like 3, 2, 6. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
183,"Kyle has four dimes, one nickel, and one quarter. Does he have enough to buy a book that costs $1.00?. Then answer it somehow from the given data.",ELEMENTARY
1335,"true, accelerating, along, horizontal, roadway. Numbers: some numbers. What is it?",ELEMENTARY
347,"Helen the hippo and her friends are preparing for thanksgiving at Helen's house. ... with 527, 86, 554. The question is missing some details, answer it.",ELEMENTARY
380,"Using the information given, The fossils of dinosaurs that lived millions of years ago can be found in (A) the water of oceans. (B) the ice on ponds. (C) the trunks of trees. (D) rocks in the ground. ?",ELEMENTARY
99,"Mrs. Wong had 30 Valentines. She gave 8 Valentines to her children. How many does she have left?. There are numbers like 30, 8. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
769,"A student wrote the following claim on a homework assignment: ""Eukaryotic cells need more lipids than prokaryotic cells."" Which statement below provides the BEST support for her claim? / Eukaryotic cells. Then answer it somehow from the given data.",OTRO
1298,"Read this situation and answer: Jake has 12 fewer peaches than Steven who has 11 more peaches than Jill. Steven has 4 peaches. How many, approximately, more peaches does Jill have than Jake?",ELEMENTARY
1431,"About rachel, complete, pages, math, homework: Rachel had to complete 8 pages of math homework. If she had to complete 6 more pages of reading. Find the result from the information, although some parts are not explicit.",ELEMENTARY
1156,"Earth's hydrosphere is best described as the (1) relatively thin layer of rock found above ... with 1, 2, 3, 4. The question is missing some details, answer it.",OTRO
1819,"There is a problem about haley, collected, cans, recycling, left; 9, 7, one; not sure which part is needed, find the answer.",ELEMENTARY
257,"Based on the story, Using the information given, The very first thing that Rachel tried when they reached England was the food. If she ate 276 grams of bacon and 147 grams of sausages, how much food did she eat in total?",ELEMENTARY
1404,"Using 8, 56 and the thing about length, rectangle, twice, width, perimeter, choose or calculate the answer.",OTRO
1247,"jesse's, rooms, feet, long, wide. Numbers: 19, 18, 20. What is it?",ELEMENTARY
407,"What is 63 times -0.2? ... with 63, 0.2. The question is missing some details, answer it.",ELEMENTARY
982,"Based on the story, Laurie has 12 more marbles than Kurt. Kurt has 45 marbles less than Dennis. Dennis has 70 marbles. How many, approximately, marbles does Laurie have?",ELEMENTARY
1054,"Using some numbers and the thing about stars, appear, blue, white, yellow, choose or calculate the answer.",OTRO
343,"book, chapters, first, chapter, pages. Numbers: 2, 37, 80. What is it?",ELEMENTARY
1475,"Read this situation and answer: Using the information given, A mountain cabin on 1 acre of land costs $30, 000. If the land cost 4 times as much as the cabin, what was the cost of each?",OTRO
22,"Melanie picked 4 plums, Dan picked 9 plums, and Sally picked 3 plums from the plum tree . How many, approximately, plums were picked in total ?",ELEMENTARY
2134,"In this situation: Mike collected seventy-one cans to recycle on Monday and twenty-seven more on Tuesday.. With seventy, one, twenty, seven, what should be calculated?",ELEMENTARY
1432,"There is a problem about jack, received, emails, sent, letters; 6, 91, 2, 74; not sure which part is needed, find the answer.",ELEMENTARY
1492,"Based on the story, a wall photo 2 inches wide is placed around a rectangular paper with dimensions 8 inches by 12 inches . what is, more or less, the area of the wall photo, in square inches ?",ELEMENTARY
288,"Using 4, 2, 0.15, 8, 0.3 and the thing about weight, hollow, sphere, directly, dependent, choose or calculate the answer.",ELEMENTARY
1309,"What is, more or less, a way of improving air quality? (A) driving large cars (B) building more factories (C) burning wood in the fireplace (D) using solar energy to produce electricity",ELEMENTARY
699,"Read this situation and answer: Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many, approximately, more packs of cookie did she buy over cake?",ELEMENTARY
1105,"Gina mixed paint to make her favorite shade of purple. ... with one, 4. The question is missing some details, answer it.",OTRO
529,"In this situation: There are 65 baskets of peaches.. With 65, 7, 3, what should be calculated?",ELEMENTARY
797,"Based on the story, Using the information given, Less force is required to launch a spaceship from the surface of the Moon than to launch an identical ship from the surface of Earth because (A) the Moon has a smaller surface area than Earth. (B) the mass of an object on Earth is greater than on the Moon. (C) the gravitational field of the Moon is less than that of Earth. (D) the atmosphere of the Moon is much thinner than that of Earth.",OTRO
996,"Dan had $ 3 left with him after he bought a candy bar. If he had $ 4 at the start How much did the candy bar cost?. There are numbers like 3, 4. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
1658,"Using 20, 812, 140, 60, 84 and the thing about points, coordinates, respectively, fraction, thing, choose or calculate the answer.",ELEMENTARY
517,"Faye had 34 coloring books . If she gave away 3 of them, but then bought 48 more, how many, approximately, would she have total?",ELEMENTARY
673,"Read this situation and answer: The Ferris wheel in paradise park has 18 seats. Each seat can hold 15 people. If 10 seats are broken How many, approximately, people can ride the Ferris wheel at the same time?",ELEMENTARY
1745,"Which of these will most likely occur if chemicals from fertilizers run off into lakes and ... with some numbers. The question is missing some details, answer it.",OTRO
591,"A florist had 5 roses. If she sold 3 of them and then later picked 34 more, how many, approximately, roses would she have ?",ELEMENTARY
1556,"In this situation: if the sides of a triangle are 32 cm , 27 cm and 12 cm , what is its area ?. With 32, 27, 12, what should be calculated?",ELEMENTARY
2137,"There is a problem about group, workers, needs, move, piano; some numbers; not sure which part is needed, find the answer.",ELEMENTARY
1377,"Based on the story, a rectangular plot 15 m × 10 m, has a path of grass outside it . if the area of grassy pathway is 54 m 2, try to find the width of the path .",ELEMENTARY
1987,"Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends?. There are numbers like 57, 63. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
1566,"Using some numbers and the thing about model, earth, moon, best, help, choose or calculate the answer.",OTRO
709,Which statement best compares gravity on the Moon to gravity on Earth? / Gravity on the Moon is greater because it is closer to the Sun. / Gravity on the Moon is less because it is smaller than. Then answer it somehow from the given data.,ELEMENTARY
1965,"About there, skittles, steven's, collection, steven: There are 4502 skittles in Steven's skittles collection. Steven also has 4276 erasers. If. Find the result from the information, although some parts are not explicit.",ELEMENTARY
522,"Frank had 33 pieces of candy. ... with 33, 24, 9. The question is missing some details, answer it.",ELEMENTARY
1909,"Winter is almost here and most animals are migrating to warmer countries. There were 87 bird families living near the mountain. If 7 bird families flew away for winter How many, approximately, more bird families stayed behind than those that flew away for the winter ?",ELEMENTARY
176,"Based on the story, Steven has 12 peaches. Jake has 4 fewer peaches than Steven who has 67 more peaches than Jill. How many, approximately, peaches does Jake have?",ELEMENTARY
188,"The nervous system consists of the brain, spinal cord, and nerves that run throughout the entire body. Which of these is one function of the nervous. There are numbers like one. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
1682,"what is, more or less, the max number of rectangular boxes, each measuring 4 inches by 6 inches by 10 inches, that can be packed into a rectangular packing box measuring 16 inches by 18 inches by 30 inches, if all boxes are aligned in the same direction ?",ELEMENTARY
7,"students, investigating, effects, different, fertilizers. Numbers: some numbers. What is it?",OTRO
230,"About value: What is the value of 1 - 0 - 4 - (-3 - -5)?. Find the result from the information, although some parts are not explicit.",ELEMENTARY
259,"In March it rained 0.81 inches . It rained 0.35 inches less in April than in March . How much did it rain in April ?. There are numbers like 0.81, 0.35. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
683,"Using 15, 12, 6 and the thing about hilt, bought, boxes, citrus, fruits, choose or calculate the answer.",ELEMENTARY
160,"Molly owns the Wafting Pie Company . This morning, her employees used 816 eggs to bake pumpkin pies . If her employees used a total of 1339 eggs today, how many, approximately, eggs did they use in the afternoon ?",ELEMENTARY
706,"A ""shooting star"" is / a comet. / a meteor. / an asteroid. / a small star.. Then answer it somehow from the given data.",OTRO
719,"halloween, megan, received, pieces, candy. Numbers: 11, 5, 8. What is it?",ELEMENTARY
963,"Sarah had 55 homework problems. She finished 6 of them but still had 7 pages of problems to do. If each page has the same number of problems on it, how many, approximately, problems are on each page ?",ELEMENTARY
654,"Based on the story, Which option seems to be term describes the path the Moon travels around Earth? (A) rotation (B) day (C) orbit (D) phase",ELEMENTARY
2012,"About year, angle, path, appears, varies: During the year, the angle at which the path of the Sun appears in the sky varies. In the Northern Hemisphere, the path of the Sun appears higher on the horizon during the summer and lower on the horizon during the winter. Which factor most. Find the result from the information, although some parts are not explicit.",OTRO
744,"Using the information given, if circles x and y have the same area and circle x has a circumference of 12 π, half of the radius of circle y is",ELEMENTARY
2109,"In this situation: Zoe bought an app that cost $5 dollars.. With 5, 8, 2, what should be calculated?",ELEMENTARY
260,"Based on the story, The Razorback t-shirt shop makes $ 106 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 242 t-shirts. If they sold 115 t-shirts during the Arkansas game How many, approximately, t-shirts did they sell during the Texas tech game?",ELEMENTARY
454,"Using some numbers and the thing about robin, compared, properties, some, rocks, choose or calculate the answer.",ELEMENTARY
1681,"name, process, water, cycle, shown. Numbers: 1. What is it?",OTRO
712,"There is a shadow under a tree. ... with some numbers. The question is missing some details, answer it.",ELEMENTARY
793,"Using the information given, Calculate the least common multiple of 5061 and 42. ?",ELEMENTARY
1382,"Based on the story, Using the information given, After eating at the restaurant, Mary, Nancy, and Fred decided to divide the bill evenly. Nancy did not have dessert. If each person paid 33 dollars, what was the total of the bill ?",ELEMENTARY
806,"18 red peaches, 14 yellow peaches and 17 green peaches are in the basket . How many, approximately, red and yellow peaches are in the basket?",ELEMENTARY
1342,"helen, hippo, friends, preparing, thanksgiving. Numbers: 527, 86, 554. What is it?",ELEMENTARY
475,"About evaluate: Evaluate (-1)/((-8)/(48/(-3))).. Find the result from the information, although some parts are not explicit.",ELEMENTARY
638,"Jack received 4 emails and sent 2 letters in the morning. ... with 4, 2, 6, 8. The question is missing some details, answer it.",ELEMENTARY
550,"In this situation: Emily collected eggs from the hen and put them into 303 baskets.. With 303, 28, what should be calculated?",ELEMENTARY
262,"Using 589, 345 and the thing about feeling, good, about, anderson, decided, choose or calculate the answer.",ELEMENTARY
1048,"must, present, order, something, classified. Numbers: some numbers. What is it?",OTRO
1570,"Read this situation and answer: a rectangular tiled patio is composed of 96 square tiles . the rectangular patio will be rearranged so that there will be 2 fewer columns of tiles and 4 more rows of tiles . after the change in layout, the patio will still have 96 tiles, and it will still be rectangular . how many, approximately, rows are in the tile patio before the change in layout ?",ELEMENTARY
846,"Bianca earned 5 points for each bag of cans she recycled. ... with 5, 17, 8. The question is missing some details, answer it.",ELEMENTARY
379,"in a certain circle there are 9 points . what is, more or less, the number of the triangles connecting 4 points of the 9 points ?",ELEMENTARY
2128,"In this situation: Isabel had sixty-eight pieces of candy.. With sixty, eight, twenty, five, what should be calculated?",ELEMENTARY
1332,"Based on the story, the length of a rectangle is halved, while its breadth is tripled . what is, more or less, the % change in area ?",ELEMENTARY
656,"Jermaine saved $43 in March. He saved $19 in April and $16 in May. Then Jermaine spent $77 on a keyboard. How much money does Jermaine have left?. There are numbers like 43, 19, 16, 77. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
632,"Using 8, 4, 5, 7 and the thing about feet, hilt, wants, biggest, thing, choose or calculate the answer.",ELEMENTARY
477,"When relatives visit Haley and her family, she and her cousins do origami . If she has 48 origami papers to give away to her six cousins, how many, approximately, will each receive if she gives everyone the same number of origami papers?",ELEMENTARY
1412,The age of a father is equal to the sum of the ages of his 5 children. After 15 years sum of the. Then answer it somehow from the given data.,OTRO
990,"cardboard, cone, radio, speaker, vibrates. Numbers: some numbers. What is it?",OTRO
1109,"What are two of Earth's natural resources? ... with two. The question is missing some details, answer it.",OTRO
1099,"A grocery store had 22 bottles of regular soda and 61 bottles of diet soda. How many, approximately, more bottles of diet soda than regular soda did they have ?",ELEMENTARY
147,"There is a problem about Add -0.8904 and -3.79.; 0.8904, 3.79; not sure which part is needed, find the answer.",ELEMENTARY
290,"Using 13080, 1635 and the thing about calculate, divided, choose or calculate the answer.",ELEMENTARY
2172,Deposition of sediment during floods makes the land near some rivers / acidic. / fertile. / hilly. / unstable.. Then answer it somehow from the given data.,ELEMENTARY
1494,"smallest, positive, integer, such, multiplied. Numbers: 3, 150. What is it?",ELEMENTARY
1043,"Read this situation and answer: Using the information given, The grasshopper and the frog had a jumping contest. The grasshopper jumped 25 inches. The frog jumped 15 inches farther than the grasshopper. How far did the frog jump?",ELEMENTARY
1152,"Fossils of sea animals were found in a cave in Arkansas. ... with some numbers. The question is missing some details, answer it.",ELEMENTARY
1373,"Using the information given, Michael Faraday showed how electric current in a wire produces (A) molecules (B) chemicals (C) a vibration (D) a magnetic field ?",ELEMENTARY
946,"There is a problem about there, right, angle, triangle, inside; 18, 6; not sure which part is needed, find the answer.",ELEMENTARY
1978,"Based on the story, During a sale, a shoe store sold 2 pairs of sneakers, 4 pairs of sandals and 11 pairs of boots. How many, approximately, pairs of shoes did the store sell?",ELEMENTARY
209,"Using some numbers and the thing about chromium, characterized, very, high, melting, choose or calculate the answer.",OTRO
2022,A positively-charged hydrogen ion has a much smaller radius than a neutral hydrogen atom . Which option seems to be best explains this difference? (A) The nucleus is the least dense region of an atom . (B) Electrons are located far from the nuclei of their atoms . (C) Most of the volume of atoms is filled with the particles they contain . (D) The repulsion of protons and neutrons keeps them on opposite ends of atoms .,OTRO
1089,Julia played tag with 19 kids on monday. She played tag with 18 kids on tuesday. She spent a total of 38. Then answer it somehow from the given data.,ELEMENTARY
1206,"Peter has 18 oranges, 27 pears and 12 bananas. ... with 18, 27, 12. The question is missing some details, answer it.",OTRO
481,"Using the information given, After resting they decided to go for a swim. The depth of the water is 5 times Ron's height. Dean is 11 feet shorter than Ron. If Ron stands at 12 feet How deep was the water ?",ELEMENTARY
484,"In this situation: A waiter at 'The Greasy Spoon' restaurant had 39 customers to wait on.. With 39, 12, 49, what should be calculated?",ELEMENTARY
1181,"Based on the story, Matthew had 15 crackers. If Matthew gave equal numbers of crackers to his 5 friends and still had 10 crackers left How many, approximately, crackers did each friend eat?",ELEMENTARY
1084,"About electric, running, most, incoming, electrical: When an electric fan is running, most of the incoming electrical energy changes into which kind. Find the result from the information, although some parts are not explicit.",ELEMENTARY
1810,"There is a problem about jerry, action, figures, shelf, room; 8, 2; not sure which part is needed, find the answer.",ELEMENTARY
1947,"Based on the story, A chef was making pies. He made 2 apple, 4 pecan and 7 pumpkin pies. How many, approximately, pies did he make total?",ELEMENTARY
1304,"a horse is tethered to one corner of a rectangular grassy field 46 m by 20 m with a rope 17 m long . over how much area of the field can it graze ?. There are numbers like one, 46, 20, 17. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
1850,Which option seems to be action would most likely reduce air pollution caused by cars? (A) drive a longer route (B) purchase a larger car (C) take fewer car trips (D) use smaller tires,ELEMENTARY
1390,In a school there are 706 girls and 222 boys. 418 more girls joined the school. How many pupils are there in the school now?. Then answer it somehow from the given data.,ELEMENTARY
1110,"Read this situation and answer: Using the information given, Time in the Philippines is one hour ahead of the time in Japan. Luz who is in Manila called up her friend who is in Japan at 12 55 am on 25 December 2014. What day and time was it in Japan?",OTRO
1372,"Which function requires the muscular, skeletal, and nervous systems to work together? ... with some numbers. The question is missing some details, answer it.",OTRO
329,"a cylindrical container of radius 6 cm and height 15 cm is filled with ice - cream . the whole icecream has to be distributed to 10 children in equal cones with hemispherical tops . if the height of the conical portion is four times the radius of its base, try to find the radius of the ice - cream cone . ?",ELEMENTARY
749,"In this situation: what is the % change in the area of a rectangle when its length increases by 60 % and its width decreases by 60 % ?. With 60, what should be calculated?",ELEMENTARY
1132,"There is a problem about there, different, kinds, muscles, human; some numbers; not sure which part is needed, find the answer.",ELEMENTARY
952,"Based on the story, Using the information given, a hall is 15 m long and 12 m broad . if the sum of the areas of the floor and the ceiling is equal to the sum of the areas of four walls, the volume of the hall is",ELEMENTARY
1260,"Robin has 43 packages of gum . There are 23 pieces in each package . Robin has 8 extra pieces of gum . How many, approximately, pieces of gum does Robin have?",ELEMENTARY
1536,"At the carnival, nine friends bought eight hundred sixty-five tickets. If they wanted to split all the. Then answer it somehow from the given data.",ELEMENTARY
1660,"cell, types, bound, nuclear, membrane. Numbers: some numbers. What is it?",OTRO
614,"About circular, logo, enlarged, diameter, cent: a circular logo is enlarged to fit the lid of a jar . the new diameter is 60 per cent. Find the result from the information, although some parts are not explicit.",ELEMENTARY
411,"Ned was trying to expand his game collection. ... with 11, 22, 19. The question is missing some details, answer it.",ELEMENTARY
380,"There is a problem about john, building, tree, house, serve; two, 4, 5; not sure which part is needed, find the answer.",ELEMENTARY
360,"Based on the story, Katie loves to travel. On her birthday, she decided to go on a trip on a mysterious continent. Her first destination was in an island of statues which option seems to be is 436 miles from her place. She took a plane that made two stopovers, the 1st stopover after covering 132 miles and the 2nd stopover after another 236 miles. How much farther is the island from the 2nd stopover?",ELEMENTARY
393,"Using some numbers and the thing about organisms, break, down, dead, matter, choose or calculate the answer.",OTRO
1836,"Using the information given, Where is water most likely to be brackish? (A) sea (B) lake (C) river (D) estuary",ELEMENTARY
101,"mary, nickels, bank, gave. Numbers: 7, 5. What is it?",ELEMENTARY
1043,"Julia played tag with 12 kids on monday. ... with 12, 14, 34. The question is missing some details, answer it.",ELEMENTARY
1546,"There are five hundred fifty-four students going to a trivia competition. If each school van can hold nine students, how many, approximately, vans will they need ?",ELEMENTARY
627,"In this situation: Victor was working as a sacker at a grocery store where he made 6 dollars an hour.. With 6, 5, two, what should be calculated?",ELEMENTARY
2108,"About mangrove, trees, affected, several, factors: Mangrove trees are affected by several factors. Which is an abiotic factor contributing to the. Find the result from the information, although some parts are not explicit.",OTRO
59,"After eating a hearty meal they went to see the Buckingham palace. There were 39 paintings in the Buckingham palace. There, Rachel learned that 661 visitors came to the Buckingham. Then answer it somehow from the given data.",ELEMENTARY
534,"Read this situation and answer: Using the information given, About how long does it take Earth to make a complete revolution around the Sun? (A) 1 year (B) 1 week (C) 1 day (D) 1 hour",ELEMENTARY
1825,"About isabel, received, dollars, birthday, later: Isabel received 14 dollars for her birthday. Later she found some toys that cost 2 dollars each. How many of the toys could she buy?. Find the result from the information, although some parts are not explicit.",ELEMENTARY
1541,"what will be the percentage increase in the thing of the cube ' s surface if each of the cu ... with 20. The question is missing some details, answer it.",ELEMENTARY
1004,"In this situation: carol and jordan draw rectangles of equal area .. With 5, 24, 12, what should be calculated?",ELEMENTARY
1964,"There is a problem about wild, turkey's, forest, community, includes; some numbers; not sure which part is needed, find the answer.",ELEMENTARY
231,"Based on the story, Using the information given, The rover Spirit is a robotic probe that NASA has placed on Mars. The gravitational attraction of Mars is approximately 62% less than that of Earth. Compared to its measurements on Earth, on Mars the probe has (A) the same weight and the same mass. (B) a larger weight, but smaller mass. (C) a smaller mass and larger weight. (D) a smaller weight and the same mass.",OTRO
873,"A farmer had 105 green tomatoes and 71 red tomatoes in his garden. If he picked 137 tomatoes How many tomatoes are left?. There are numbers like 105, 71, 137. Use them and decide the answer, but the exact operation is not clearly stated.",ELEMENTARY
77,"Using 5, 4, 3 and the thing about allan, brought, balloons, jake, park, choose or calculate the answer.",ELEMENTARY
2093,"A chef only had 3 apples so he ordered 2 more bags . If each bag has 9 apples, how many, approximately, apples does he have total?",ELEMENTARY
1917,Adam needed to climb ninety-six stair steps to reach the rooftop. He already climbed seventy-four. How many stair steps do left for Adam to climb now?. Then answer it somehow from the given data.,ELEMENTARY
836,"Read this situation and answer: Using the information given, A magician was selling magic card decks for 5 dollars each. If he started with 14 decks and by the end of the day he had 5 left, how much money did he earn?",ELEMENTARY
77,"In this situation: Mike has 87 baseball cards .. With 87, 13, what should be calculated?",ELEMENTARY
1313,"There is a problem about snooker, tournament, charges, seats, general; 45.00, 20.00, 320, 7, 500; not sure which part is needed, find the answer.",ELEMENTARY
2195,"About happens, molecules, liquid, cools, they: What happens to the molecules of a liquid when the liquid cools? / They slow down. / They speed up. / They decrease in number / They decrease in size. Find the result from the information, although some parts are not explicit.",OTRO
1737,The color of a star indicates its / speed. / volume. / distance. / temperature.. Then answer it somehow from the given data.,OTRO
543,"Read this situation and answer: A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many, approximately, more pages does the first chapter have than the second chapter?",ELEMENTARY
1469,"About empty, metal, cans, black, white: Two empty metal cans, one black and one white, were placed outside on a hot day. Both cans were the same size and were left in the Sun for 3 hours. Compared to the white can, the black can would most likely be. Find the result from the information, although some parts are not explicit.",ELEMENTARY
783,"Frank was reading through his favorite book. The book had 392 pages and he read 14 pages per day. How many, approximately, days did he take to finish the book ?",ELEMENTARY
1358,"In this situation: If one round costs $80, how many rounds of golf can you play with $400?. With one, 80, 400, what should be calculated?",ELEMENTARY
245,"There is a problem about they, decided, hold, party, their; 12, 14, 6; not sure which part is needed, find the answer.",ELEMENTARY
1232,"Based on the story, Using the information given, The central nervous system consists of two parts the brain and the (A) senses. (B) organs. (C) muscles. (D) spinal cord.",ELEMENTARY
1040,"About student, dissolves, spoonful, sugar, glass: A student dissolves a spoonful of sugar in a glass of water and makes a / solute. / solvent. / solution. / suspension.. Find the result from the information, although some parts are not explicit.",ELEMENTARY
465,"Using 46, 43 and the thing about campers, went, rowing, morning, some, choose or calculate the answer.",ELEMENTARY
